image_paths,cluster,dist
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__28600_48600.tif,59,104
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__26200_29600.tif,32,72
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__38800_47600.tif,5,86
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__35000_20200.tif,37,106
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__5800_6400.tif,46,73
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__28600_17800.tif,20,75
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__13800_43400.tif,20,74
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__11400_37800.tif,3,66
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__32600_25400.tif,25,78
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__19600_21600.tif,3,56
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__17200_40600.tif,57,124
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__9800_11600.tif,3,57
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__36200_35400.tif,45,86
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__37200_18200.tif,78,82
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__3800_60600.tif,41,92
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__24000_11600.tif,16,87
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__42400_4800.tif,76,97
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__13600_50600.tif,26,100
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__38600_54400.tif,31,84
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__42200_8400.tif,44,84
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__14000_55000.tif,41,99
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__19800_32400.tif,74,87
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__32800_36600.tif,60,107
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__31400_30200.tif,98,179
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__22600_39600.tif,59,121
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__15000_27800.tif,59,102
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__23600_14000.tif,39,79
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__400_58400.tif,5,71
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__17400_38800.tif,94,175
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__14800_61200.tif,92,125
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__20200_26600.tif,26,106
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__4600_51200.tif,38,117
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__19000_59800.tif,30,90
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__26400_51800.tif,9,76
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__29000_42000.tif,46,90
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__24800_25400.tif,3,83
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__10200_62000.tif,36,119
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__3000_54400.tif,74,100
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__11200_10800.tif,18,85
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__27400_23000.tif,21,70
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__28000_30800.tif,70,150
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__44600_41200.tif,35,121
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__43000_44400.tif,37,97
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__44800_52000.tif,40,76
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__25400_600.tif,21,81
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__27400_6000.tif,98,234
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__40200_51200.tif,72,87
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__36800_5000.tif,20,78
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__42400_13000.tif,66,132
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__40800_38200.tif,37,130
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__41800_15400.tif,27,65
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__43400_61800.tif,45,138
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__45200_49800.tif,25,71
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__2800_9000.tif,57,65
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__45200_16600.tif,45,68
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__25200_8000.tif,27,90
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__19400_2800.tif,42,64
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__41000_21600.tif,46,90
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__13000_3200.tif,27,88
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__45400_31600.tif,9,51
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__42200_34000.tif,47,130
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__43200_19600.tif,37,86
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__43200_46800.tif,9,54
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__41600_59800.tif,8,64
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__45200_7000.tif,91,137
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__33200_2600.tif,25,106
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__17200_200.tif,5,63
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__32600_17000.tif,9,61
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__20400_33200.tif,44,95
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__19600_13200.tif,47,116
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__4000_44600.tif,91,112
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__9800_23200.tif,17,58
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__23800_35600.tif,37,115
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__22800_18000.tif,11,69
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__3600_41000.tif,90,121
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__29600_57400.tif,31,77
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__16200_7600.tif,5,75
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__35000_12600.tif,67,111
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__27200_36400.tif,2,75
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__2600_33800.tif,28,61
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__39800_58400.tif,79,102
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__25600_29400.tif,24,59
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__39000_33800.tif,29,80
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__36400_20000.tif,25,78
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__36000_6200.tif,80,109
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__13000_45200.tif,55,155
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__38000_41000.tif,41,70
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__35800_26400.tif,1,94
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__37400_52800.tif,48,107
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__14600_40400.tif,3,59
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__31200_25600.tif,69,170
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__40000_3400.tif,44,83
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__9000_17000.tif,18,77
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__24800_17000.tif,28,59
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__10200_50400.tif,75,256
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__35600_35600.tif,7,81
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__34600_18000.tif,34,86
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__2000_14800.tif,45,120
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__27400_11400.tif,7,98
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__32000_30000.tif,98,185
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__18000_19400.tif,67,110
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__21200_39400.tif,2,95
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__14800_53600.tif,61,87
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__19000_34200.tif,12,68
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__20200_14200.tif,20,63
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__17400_55200.tif,23,53
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__8200_7400.tif,10,71
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__33000_42800.tif,0,72
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__33800_29400.tif,24,64
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__8600_42800.tif,12,70
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__7200_51000.tif,57,122
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__9600_30000.tif,1,60
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__6200_23800.tif,33,91
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__23600_26400.tif,17,70
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__39600_14800.tif,11,73
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__3800_52200.tif,71,123
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__29800_44600.tif,36,70
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__24000_23200.tif,32,73
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__13600_62200.tif,87,86
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__37800_43600.tif,64,83
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__11000_20000.tif,3,75
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__2200_16400.tif,80,104
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__27600_13800.tif,19,78
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__26600_61000.tif,6,68
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__10000_52800.tif,12,48
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__34400_45200.tif,41,75
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__600_37200.tif,0,61
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__18200_44600.tif,54,106
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__6800_15600.tif,10,89
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__20000_49000.tif,12,50
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__33200_40400.tif,43,104
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__7800_38000.tif,3,82
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__5400_13200.tif,10,65
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__16600_25600.tif,4,53
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__22600_2400.tif,16,83
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__15200_17000.tif,26,79
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__6000_21400.tif,3,64
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__23400_24800.tif,85,116
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__21800_50400.tif,13,97
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__22400_56000.tif,17,59
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__8400_40400.tif,86,82
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__25200_53600.tif,24,64
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__11800_14200.tif,64,72
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__10800_39400.tif,78,151
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__39400_16400.tif,8,51
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__31800_0.tif,25,85
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__1600_24200.tif,4,59
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__12400_12600.tif,22,50
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__21600_43600.tif,91,85
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__14400_9600.tif,25,65
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__31800_13800.tif,46,90
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__0_48200.tif,62,82
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__30800_61000.tif,2,69
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__15200_0.tif,15,75
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__4200_19400.tif,12,63
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__5200_34200.tif,4,53
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__28400_27000.tif,40,109
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__27000_34800.tif,9,80
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__2400_31400.tif,50,72
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__1800_37000.tif,60,90
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__29400_55800.tif,13,70
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__26000_46000.tif,14,57
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__34200_62200.tif,83,105
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__37600_50400.tif,8,61
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__24400_59000.tif,26,70
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__39200_31400.tif,22,98
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__13200_18000.tif,18,75
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__12200_35600.tif,96,200
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__42000_1800.tif,89,142
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__15400_30000.tif,85,95
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__800_24000.tif,73,92
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__34600_8200.tif,33,57
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__16800_36400.tif,35,97
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__14400_42800.tif,10,60
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__30000_55200.tif,39,116
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__41000_13200.tif,13,63
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__5000_5600.tif,20,53
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__31000_9600.tif,45,74
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__45200_24200.tif,24,77
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__11200_8200.tif,42,78
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__40800_55800.tif,15,78
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__42400_21400.tif,80,111
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__41800_27000.tif,54,129
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__27000_3000.tif,15,79
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__28800_9000.tif,78,93
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__41600_34200.tif,37,113
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__40600_19400.tif,13,87
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__19000_7800.tif,6,51
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__43800_42200.tif,20,71
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__18200_600.tif,26,74
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__40400_44600.tif,16,65
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__33600_7600.tif,67,122
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__45600_2000.tif,65,198
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__44800_60400.tif,13,79
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__44000_54600.tif,16,95
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__43600_51000.tif,15,69
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__42600_23800.tif,58,104
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__13400_6200.tif,72,95
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__21200_4800.tif,19,102
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__21400_8400.tif,74,82
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__43800_59200.tif,34,67
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__42000_40600.tif,9,68
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__32800_9800.tif,2,60
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__44600_37800.tif,20,65
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__45600_45000.tif,61,121
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__6800_5800.tif,59,100
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__9600_3400.tif,41,88
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__40200_27800.tif,80,114
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__37400_2200.tif,71,174
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__41200_55000.tif,40,84
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__41400_7400.tif,79,88
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__44000_10800.tif,2,76
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__45000_62000.tif,76,103
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__17600_3600.tif,15,87
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__42600_38800.tif,25,59
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__40000_25400.tif,40,85
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__43200_9400.tif,27,75
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__43400_5800.tif,7,90
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__20200_800.tif,61,92
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__44200_12400.tif,9,61
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__43400_17200.tif,25,77
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__26800_1200.tif,46,97
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__40800_11600.tif,9,78
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__23200_6400.tif,72,78
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__43200_30200.tif,29,86
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__4800_7400.tif,28,71
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__44400_35400.tif,95,187
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__45400_18200.tif,9,76
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__29200_36600.tif,34,98
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__10000_16600.tif,57,84
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__37800_58600.tif,62,98
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__3200_20200.tif,25,62
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__27600_57600.tif,22,74
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__10000_49800.tif,4,56
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__16600_61800.tif,3,64
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__7800_23000.tif,76,154
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__20000_52000.tif,5,73
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__21000_20800.tif,42,90
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__4400_25400.tif,4,62
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__6800_51800.tif,23,61
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__17600_13000.tif,1,76
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__14200_21600.tif,36,83
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__7000_17200.tif,59,103
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__26400_7000.tif,64,115
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__23400_60600.tif,67,97
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__31600_44400.tif,27,67
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__10800_22400.tif,17,51
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__12400_56800.tif,26,110
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__36000_41200.tif,60,94
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__25200_48600.tif,40,69
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__38400_20200.tif,29,119
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__25200_17800.tif,20,58
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__13400_24000.tif,4,65
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__16000_46800.tif,41,79
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__0_53200.tif,63,93
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__19400_55000.tif,23,59
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__21600_58600.tif,17,64
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__32400_51200.tif,76,126
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__31800_57600.tif,4,55
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__16000_19600.tif,20,75
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__17000_34000.tif,10,72
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__18400_27800.tif,66,160
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__10600_31600.tif,19,86
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__29400_11600.tif,14,109
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__35200_54400.tif,41,77
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__24400_42000.tif,34,63
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__1000_18200.tif,32,61
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__4400_1600.tif,85,106
/jupyter-nfs/data/Liberia/rural/southeast_tiles/Sanniquellie_SE__25400_30800.tif,52,100
