y_score,y_test
2.2009767931922942e-16,0
1.6837850519281539e-18,0
1.2518044823226126e-19,0
4.406945529920796e-16,0
2.8256154955539175e-17,0
3.5218859831629055e-22,0
1.2615195311693915e-17,0
6.631617841548643e-20,0
1.6645070866287934e-18,0
8.664297178883027e-12,0
1.0483173509311765e-17,0
7.011977723992349e-18,0
3.007013676117522e-18,0
2.008397819764401e-14,0
4.56483648865653e-19,0
4.270400395226696e-16,0
8.971193181871251e-18,0
1.1080089196742975e-17,0
5.584178857973943e-18,0
3.221261403320091e-17,0
1.1608292291527844e-18,0
0.038689140871317966,0
8.097986599999771e-19,0
1.95316896049388e-17,0
3.781006957628058e-09,0
5.164317181760171e-17,0
2.9209661484331512e-18,0
7.002195099597245e-17,0
3.1947066060150993e-22,0
2.5228791078593362e-15,0
6.783301010408138e-19,0
9.36116469123789e-17,0
6.871792040954731e-22,0
1.6228514307225906e-19,0
2.516929628765716e-16,0
1.7599531405794954e-18,0
1.0520173704325057e-17,0
1.5197442533416308e-13,0
2.983116406941751e-22,0
1.4579214886288363e-17,0
1.6475817397666275e-18,0
4.911350202194808e-19,0
1.0028760248573934e-15,0
3.831824905472859e-08,0
1.7122993799996842e-16,0
1.3536667820939273e-16,0
7.54854437883423e-20,0
3.381478047014051e-17,0
8.612848482186825e-17,0
2.5635650095031195e-14,0
1.5955027566109239e-15,0
4.177054973680889e-21,0
9.06959086930671e-17,0
5.025366932030294e-11,0
1.8967687891778705e-18,0
1.7084945873772801e-15,0
1.8493627388708126e-19,0
1.2835423185121545e-18,0
8.553613066710926e-14,0
1.42252944452065e-18,0
6.299349365780283e-19,0
8.838240097550284e-15,0
1.2434757122270422e-19,0
3.1419911849587706e-12,0
2.522735283493396e-17,0
6.486105570961616e-19,0
4.317177692170645e-18,0
3.3987674434841364e-21,0
5.830970345655465e-17,0
4.830919181756039e-20,0
6.5050999027066886e-18,0
5.61973913313946e-17,0
8.513771552148505e-16,0
1.6878622491209865e-16,0
7.60976390808386e-15,0
7.52065840967466e-21,0
1.1315178684325545e-20,0
5.175624016349731e-15,0
1.9990862409635378e-19,0
3.091454064267519e-16,0
3.4599854014722642e-18,0
1.5891029317671713e-13,0
1.784186979903144e-16,0
7.181399281251252e-17,0
5.2850474543083554e-21,0
2.3336757483202325e-18,0
2.377813441775951e-16,0
6.770926725882514e-19,0
2.3631497455763464e-16,0
2.9423059517977207e-15,0
1.5769041920176063e-16,0
1.2254741009269588e-16,0
6.773315783139014e-20,0
6.388993484916993e-15,0
3.2775595104300006e-10,0
2.7079166137685323e-16,0
1.8473026278659107e-18,0
6.755221974073737e-14,0
1.7545305624079193e-13,0
9.108406185107687e-17,0
1.0434946472093322e-18,0
5.832369199922729e-17,0
6.627983779245862e-20,0
1.9991458371290944e-21,0
1.332088486502061e-19,0
3.79842714136918e-19,0
5.216835409533371e-18,0
8.056910281160959e-18,0
6.915534926196516e-20,0
1.476593478462624e-12,0
6.862322158542815e-20,0
1.1505793466443308e-15,0
7.58269119622916e-18,0
1.995353334615748e-17,0
4.8228345614830133e-17,0
3.375919020132881e-15,0
3.258671323921474e-21,0
6.6216070648003565e-18,0
1.9964785093631933e-18,0
7.387643607718689e-19,0
1.8319737641818313e-13,0
9.29257487266939e-16,0
6.1223168830104946e-15,0
6.613639201724702e-16,0
7.554875220534441e-16,0
1.455927654304635e-13,0
1.2542070250514523e-19,0
2.947716641875526e-16,0
6.020894564552507e-19,0
8.154930357553535e-15,0
4.954438169221289e-18,0
6.35026179693442e-17,0
5.53377539411411e-19,0
1.1238877102749447e-15,0
1.6372550762078395e-17,0
2.6381599040129323e-20,0
1.2395091531409745e-16,0
2.3489176558117953e-18,0
4.09929817842468e-19,0
2.1722673989472796e-17,0
5.227635887535371e-19,0
7.982030066032061e-19,0
3.544961976672995e-16,0
4.2969658239873775e-19,0
2.184335963487735e-17,0
5.830774468846728e-13,0
4.128189865864538e-15,0
1.8458982174168763e-19,0
9.444105372182667e-17,0
5.59297616636759e-15,0
2.7823046063785863e-16,0
7.55583924668097e-19,0
5.0019946291133026e-17,0
4.488698389825332e-18,0
1.0674269364766903e-15,0
6.367958985060379e-12,0
4.936695646535185e-15,0
1.7639494013751673e-15,0
2.445818937477224e-13,0
3.27402175537829e-17,0
2.5572578469571957e-16,0
5.073282929347645e-17,0
1.1441691211741585e-16,0
3.595694152035259e-16,0
1.8769713627629684e-17,0
3.985982939508406e-20,0
2.155651392322878e-19,0
3.034473702932388e-18,0
4.494173558334637e-20,0
1.0428428972975052e-15,0
1.181346269046827e-17,0
1.6027123679145672e-15,0
1.2328305210031713e-19,0
1.3010353968102067e-18,0
4.539295080421773e-18,0
8.649664743530883e-12,0
1.0230693808435161e-18,0
6.379808641285176e-14,0
2.4846556559024458e-14,0
8.002844679084034e-17,0
1.3055459085759541e-17,0
2.237880824641672e-21,0
7.7084881735156855e-19,0
4.345732464449765e-19,0
2.6519377308617408e-14,0
1.4356005098003121e-16,0
2.4088389616513667e-13,0
1.808838979771556e-17,0
7.861764499079949e-22,0
1.1460224061841195e-16,0
2.5662138129146448e-18,0
2.0066802694539693e-19,0
1.3290424117252107e-20,0
6.413216840947628e-20,0
2.0875936785699655e-17,0
8.790056450363841e-19,0
5.482753166225026e-16,0
7.583753490099536e-19,0
1.197885626389201e-18,0
2.6386002196116272e-17,0
9.10427218946833e-17,0
1.0018759666481427e-18,0
9.391926949353382e-15,0
6.329253473302816e-20,0
7.985581973228073e-20,0
8.99271082556019e-19,0
4.0917961930579475e-14,0
2.3058647017567336e-15,0
3.51899709748629e-14,0
1.3969492050449755e-19,0
8.212213378506442e-19,0
2.62101371743951e-22,0
4.747337471936205e-19,0
1.864825208033781e-21,0
1.5843650658520753e-15,0
8.301651263796878e-19,0
6.152046404787784e-17,0
2.6908446602825064e-17,0
1.85291635273339e-15,0
4.5361901761680145e-18,0
6.496584337157786e-19,0
5.71427353035252e-17,0
1.35595470919076e-15,0
3.3738006017688696e-19,0
1.8829016152370655e-16,0
4.630322287929439e-15,0
1.648779754800213e-14,0
3.0387308694001183e-17,0
1.3221565273215218e-15,0
1.761279191774016e-21,0
2.5461890667975588e-20,0
5.943169872557103e-16,0
7.011374255540384e-18,0
1.7771613230618424e-18,0
2.863619162290088e-15,0
1.4434124287652767e-18,0
2.193152288890758e-15,0
9.743557422145542e-17,0
2.3820230005490907e-19,0
1.791517046802978e-17,0
1.7579845367648706e-12,0
6.902143076135812e-14,0
9.775837392028331e-17,0
5.269148555974605e-20,0
7.106768926765282e-15,0
6.042516501309587e-15,0
5.406802218587565e-21,0
9.916004881168005e-20,0
5.914694096871418e-17,0
2.6744400804037868e-18,0
5.387223100763594e-18,0
6.895561759657875e-17,0
1.6613570362864293e-11,0
8.037132301555385e-18,0
4.2372761610585896e-16,0
2.18999735175992e-18,0
3.870767494127851e-15,0
5.695159580591771e-18,0
2.498145702690166e-16,0
1.1784142799989844e-16,0
1.0054435038400127e-14,0
1.9554045209211718e-18,0
3.612747338829375e-18,0
3.8017487512977615e-10,0
1.1249210821748613e-18,0
9.940586533210095e-13,0
1.3670373761525632e-19,0
7.532593572269341e-17,0
1.4976544574142431e-15,0
2.19213050007794e-16,0
2.8703004044339914e-16,0
3.974107044860445e-18,0
4.2740951061167374e-14,0
1.5484893666606915e-12,0
1.7957671875632452e-16,0
8.250790857636316e-17,0
4.083921473208501e-18,0
1.0281999032559818e-15,0
1.0530804084648873e-17,0
1.4702533092798792e-19,0
3.2186556520823918e-18,0
1.176034498606121e-17,0
7.84946367488525e-19,0
3.363703862470507e-17,0
9.62503410689559e-16,0
7.039450234027643e-20,0
5.820726509132309e-18,0
3.7089076099108813e-19,0
2.964294364880819e-15,0
1.6415054645261834e-18,0
2.3784663321495126e-18,0
1.9572615534695765e-16,0
8.028636451437611e-20,0
8.30233955494255e-17,0
2.6608703261706885e-18,0
8.438007362135291e-22,0
9.79610526778413e-19,0
4.254117352531326e-12,0
4.854006346832201e-19,0
1.7331557466398179e-18,0
1.8970456700050556e-19,0
9.993340459015297e-17,0
5.627665939073341e-17,0
8.438017552065699e-18,0
3.293418264731277e-16,0
2.1940504661128555e-24,0
2.133918761728912e-14,0
1.0960754462389677e-09,0
4.079882512924408e-15,0
1.829633814969718e-12,0
4.1545626693497865e-16,0
5.054950890885924e-18,0
1.8963189604819228e-19,0
8.808322339688539e-15,0
1.2559142088151903e-18,0
2.763272252805346e-18,0
2.5943116823960948e-17,0
2.8317417886002114e-13,0
1.8260543788113584e-16,0
1.7198257206713616e-16,0
4.056997166230685e-17,0
8.399890535750041e-16,0
6.602002037199173e-16,0
9.037313105053527e-23,0
1.532821234886786e-15,0
2.4354002861359483e-15,0
1.1841057502431887e-15,0
3.9003037415442946e-20,0
4.761288956291113e-18,0
1.563569307468499e-17,0
1.1742031356161417e-17,0
1.6645582903593904e-16,0
7.816707498890223e-18,0
2.4000206825919795e-18,0
1.0546551516605912e-17,0
4.3227684966577727e-19,0
6.958093077581238e-17,0
6.141372238761491e-17,0
4.515693515060527e-20,0
1.2221638835210738e-22,0
3.979198904458206e-20,0
2.3622935000103377e-16,0
9.636695199839127e-18,0
1.5229436302347788e-18,0
5.882615349164609e-19,0
5.64420514914085e-20,0
8.69130556363873e-20,0
1.4896681948405716e-14,0
4.438505776877279e-15,0
2.91735126866025e-16,0
1.1443971433383734e-18,0
2.6589757085922884e-15,0
9.686319547726756e-18,0
1.928812044790288e-20,0
3.7235712894439284e-15,0
1.3773661316070242e-22,0
8.995136693381431e-17,0
1.0611915687120137e-16,0
2.1735909303364457e-15,0
3.051630703006152e-20,0
1.2193635360131767e-14,0
8.039658884950897e-19,0
1.3262520828570849e-17,0
5.9962359268478735e-18,0
8.023959456825327e-20,0
1.2976011721432895e-21,0
5.987320787502907e-18,0
4.5235999534060975e-15,0
9.143847074445113e-18,0
3.6070176346991573e-16,0
3.6054592240804665e-14,0
1.5515597418552858e-15,0
1.0994652690184041e-16,0
7.047626485345804e-16,0
1.6116434764783338e-18,0
4.763497807988403e-20,0
3.7918316386517344e-17,0
1.2881951125768398e-17,0
1.762820094141689e-15,0
1.7314836798495116e-14,0
1.348025896543617e-22,0
5.544997670067288e-20,0
6.829390539726851e-18,0
1.3971716645098519e-19,0
5.875814879544428e-12,0
1.0007445018415829e-19,0
1.4824344786415157e-15,0
5.78524098626779e-17,0
6.1782881187689226e-15,0
5.542798669888586e-17,0
3.537812085739652e-17,0
2.0777626188465668e-22,0
1.408286223986486e-17,0
4.32728828515755e-19,0
9.17257096192284e-17,0
7.260640282304213e-16,0
1.800993308278761e-20,0
5.351992707874358e-16,0
3.714447960826047e-17,0
3.6734740678288304e-20,0
5.327530146092081e-16,0
1.175405900528865e-11,0
1.2001372102452988e-14,0
9.671816607983689e-11,0
2.057328680842679e-18,0
4.983648507120355e-20,0
3.368058660991239e-20,0
1.3740754079618336e-12,0
5.886018764194325e-16,0
2.5751122476040197e-12,0
5.933447914998944e-19,0
6.930567889256949e-18,0
6.988788773330464e-19,0
1.235948483787423e-19,0
5.790270703740866e-16,0
5.788296409211193e-22,0
6.753363618208143e-16,0
8.69766422052625e-17,0
7.669078765289572e-19,0
6.157029518885664e-22,0
1.5606040788796683e-19,0
1.2220488698677583e-17,0
5.42260009567022e-15,0
3.58573668059123e-17,0
1.7530109860590525e-16,0
3.1056795712348054e-16,0
3.203509462310484e-17,0
3.618149697168549e-15,0
4.735241828647946e-19,0
7.961970040612678e-18,0
2.9063679863342704e-19,0
5.787033404609575e-17,0
1.4854927399527897e-19,0
1.0748034509938069e-20,0
6.083472487889438e-17,0
8.81440362467598e-17,0
2.87037602729274e-17,0
4.638347046465494e-16,0
1.6411346119645798e-12,0
1.0965772062841741e-15,0
7.509234556141973e-15,0
1.1120563127997274e-20,0
8.394378895481546e-19,0
2.2613126700492193e-13,0
4.073925191931134e-17,0
6.493923889656874e-17,0
1.6643218222697633e-20,0
6.477714605670613e-19,0
2.709318048296814e-18,0
1.0144607903565379e-18,0
3.25547283580957e-12,0
1.5246173316802524e-18,0
9.232820744161037e-18,0
1.3122385559965817e-13,0
1.752881129569867e-17,0
3.2524244018186542e-15,0
3.1361053501468044e-18,0
2.419115595581051e-13,0
1.0569249238064471e-10,0
7.505757043963579e-17,0
9.832793015207036e-19,0
1.7843432912638612e-14,0
5.9876419519639734e-24,0
5.266696294279677e-18,0
3.7909448499607865e-15,0
1.7654146898806932e-19,0
4.9261728694774925e-17,0
1.247053047881499e-16,0
5.096996886544064e-19,0
5.15015549270041e-20,0
2.2442182541954403e-15,0
1.1068921341512499e-17,0
8.958986587782028e-22,0
9.871806678417496e-18,0
5.466778522556524e-18,0
2.427175410164055e-10,0
2.1294902357285396e-20,0
1.6356328899485448e-15,0
2.2069299470552877e-18,0
1.9075134300825242e-18,0
1.8737572925513313e-20,0
3.3781153231238484e-14,0
9.262413197460686e-09,0
2.020120062604548e-13,0
2.208818994146202e-19,0
7.144005758349852e-19,0
2.6104092275812457e-18,0
1.5823309090182558e-16,0
7.637074510341839e-17,0
3.331951857202764e-16,0
2.7141147225070483e-15,0
2.2915061803635714e-20,0
3.1080528730430562e-16,0
2.6382391210276706e-17,0
3.1097470820268104e-17,0
5.666354838683453e-20,0
2.1664711030386492e-19,0
2.8813627849496505e-22,0
1.9460990289434544e-16,0
1.5801234883016708e-19,0
3.997581136499824e-16,0
1.1715988402869108e-18,0
2.8237733453177626e-15,0
3.6115908478965113e-19,0
4.645245994864613e-19,0
1.074383657206805e-18,0
9.031366381630659e-14,0
3.1493484163735974e-18,0
2.5276630884278514e-21,0
3.5677010659078526e-16,0
7.388073859264451e-19,0
1.0134002905763117e-07,0
4.82453639918667e-16,0
5.192806916380541e-15,0
1.5470689261951555e-16,0
8.113527873043456e-14,0
1.3643444065459533e-17,0
2.67627009629854e-14,0
1.3704518607502013e-16,0
3.199210115468931e-14,0
1.2762175873426675e-13,0
5.966786455151001e-18,0
8.815892542965526e-17,0
7.947781984750753e-14,0
1.2009806306065306e-19,0
7.989461196963391e-18,0
9.438096992634103e-16,0
1.0771162122717296e-14,0
7.615200636249942e-14,0
5.0431327137448626e-17,0
2.0805256312221414e-16,0
2.1972627233284503e-14,0
9.992639694410173e-19,0
1.57002618326022e-17,0
1.9923314579122065e-16,0
4.51821152027638e-22,0
2.7437272624939083e-19,0
2.410495028768402e-18,0
2.7779057819082713e-15,0
4.217276074020185e-17,0
1.778593803760221e-18,0
4.060560348274244e-18,0
6.421914629151693e-18,0
1.8381572359197153e-17,0
9.916654015592847e-22,0
2.2754442881193428e-15,0
3.938985785682081e-16,0
4.6525288424555734e-15,0
2.555512464080608e-21,0
1.850795798843032e-15,0
8.913587994035765e-20,0
3.892967501044742e-17,0
9.653063021015142e-08,0
1.9871691328423672e-16,0
7.979428517132877e-16,0
5.376742393199194e-16,0
1.329086456143652e-17,0
1.3364915968124099e-19,0
3.840530142438363e-17,0
9.039084469427027e-19,0
3.1187767066267697e-18,0
5.020618357880451e-17,0
1.9008116510437805e-20,0
8.110321029768563e-18,0
5.015421511984976e-17,0
5.545164908903475e-14,0
1.495235953424479e-13,0
6.706705172899328e-14,0
2.971051474676939e-14,0
1.18281038923672e-16,0
4.113929041321337e-18,0
1.8130840594630614e-15,0
3.8683215954999485e-19,0
2.1974396925788897e-20,0
2.5726199718912924e-18,0
1.708666052523234e-20,0
5.173494139490748e-17,0
5.895529637925515e-19,0
2.2957050204248036e-16,0
4.426839111000487e-19,0
2.583374549861185e-20,0
4.170324088911793e-17,0
2.719285725817251e-20,0
1.2428239982231013e-11,0
8.933241090281986e-20,0
4.3609314003432743e-07,0
4.1405877461102905e-18,0
5.310703249903208e-16,0
6.074516067530071e-16,0
2.2015909350933293e-19,0
8.833399454980432e-20,0
8.350048974719786e-19,0
2.014793266261048e-19,0
6.475245467138395e-16,0
7.099968452190362e-18,0
2.204544589440084e-21,0
5.969077326141959e-19,0
5.009912697699811e-18,0
9.937067430955819e-21,0
1.7320444346165433e-16,0
5.362278991592424e-21,0
8.651374303342203e-17,0
1.0420059642208869e-14,0
7.722237634474736e-16,0
1.1339772072111863e-11,0
8.414931821795876e-15,0
2.1098667034259415e-17,0
4.596083072727856e-17,0
4.7333036551515304e-14,0
2.9839708550589966e-16,0
1.459872460422804e-15,0
2.491260349150078e-20,0
3.3602152690725737e-16,0
4.273600116105845e-16,0
1.0607075449987396e-17,0
1.2498113770842913e-19,0
2.047040783843361e-18,0
1.1861083407041307e-18,0
4.089428863879931e-17,0
3.142511496679375e-21,0
1.5450930618102448e-19,0
2.817579951323097e-16,0
2.383101898037286e-18,0
1.2826638968133622e-18,0
3.1510448692261174e-20,0
3.391556171815378e-18,0
1.9427473908121677e-20,0
9.307850225564023e-17,0
2.898377162017008e-17,0
5.060779545843731e-16,0
3.8074122555021297e-17,0
2.6602487541924502e-18,0
4.154373367942949e-16,0
9.390195201271109e-17,0
1.4820026538921108e-16,0
1.9955213718722788e-19,0
9.475636047767498e-19,0
2.324494625223758e-18,0
0.9996385886492,1
4.3942498275645044e-17,0
1.4393736321301786e-18,0
7.763866329072767e-17,0
3.2189650684624886e-12,0
1.2615767357478637e-19,0
5.719336365837799e-22,0
8.182674286920197e-22,0
9.663921777841108e-20,0
1.4899012698316016e-24,0
5.589597451574626e-17,0
9.025476491810875e-15,0
6.9098704902715634e-18,0
1.466789128127419e-17,0
6.316069595574285e-19,0
4.598006724546883e-19,0
3.612061587886264e-21,0
2.907061782100089e-12,0
6.512866539275437e-14,0
1.4478014857930034e-11,0
3.6058068888662336e-12,0
2.289999932549384e-15,0
1.2891500841242686e-15,0
2.763858776270095e-16,0
7.77107637389338e-16,0
3.104804791364314e-20,0
2.3761969014637575e-17,0
1.803695802416489e-18,0
7.714403940564224e-16,0
1.4303926665650189e-21,0
1.6260446794353058e-24,0
4.048802520693129e-20,0
7.622389482753046e-19,0
6.176796266748535e-19,0
5.050527533330134e-16,0
1.0441083770660493e-13,0
2.348279480286765e-17,0
1.1736664310539777e-17,0
4.675005664420463e-17,0
2.9994614437303336e-18,0
1.805686935511976e-12,0
1.5636257616417932e-19,0
2.0343284324534217e-18,0
1.2469932775788095e-15,0
1.390025557748334e-19,0
4.124866911264954e-15,0
2.4917443299304106e-19,0
3.7105086139183697e-16,0
3.5454252963368224e-15,0
4.230120269949018e-21,0
2.565429499146105e-18,0
1.2411200417091289e-20,0
3.9488882409180614e-16,0
4.4053408118192765e-16,0
5.2746341805698625e-20,0
5.772622886423401e-18,0
4.2871816505447187e-19,0
4.7482771333261264e-17,0
3.585982076408842e-17,0
1.2247755029362687e-17,0
1.103287124373839e-14,0
2.0107859866541282e-16,0
2.2388010968349196e-20,0
6.943482183227781e-20,0
7.04838656199441e-07,0
6.3556590448751405e-15,0
1.0898423498060467e-16,0
6.141115305726928e-18,0
1.2203989326115337e-17,0
5.675126126519252e-17,0
3.1085441539384703e-17,0
1.2943716497624102e-16,0
1.2593498937793327e-15,0
1.274190161774282e-16,0
2.7941683494096703e-14,0
2.720538485097345e-15,0
4.707204692434598e-17,0
3.0341272460662875e-19,0
2.8809809053931046e-20,0
2.066684539828513e-15,0
5.383187115286454e-16,0
1.711639278286994e-19,0
8.923080347302952e-16,0
8.084392313382022e-17,0
3.493779907625388e-21,0
1.4788370346409393e-18,0
3.5425252061478147e-17,0
1.9717991153483596e-17,0
4.7296740965206045e-18,0
2.2783217139135698e-19,0
1.099844323763774e-19,0
2.0924319989532637e-10,0
1.5749370205807513e-20,0
2.7695889789616893e-15,0
1.1401442551269163e-19,0
1.5258022215801225e-19,0
1.148919746221537e-16,0
3.924070877707409e-19,0
9.613872297116248e-21,0
2.158558150568358e-20,0
2.5326069568940807e-19,0
1.7481998687009925e-19,0
4.2275135616087655e-12,0
9.165265458142295e-21,0
2.7832035175275406e-16,0
4.93669240426417e-22,0
2.3585670491470506e-16,0
9.785703584912602e-20,0
1.6153656926504737e-17,0
1.79710364641148e-15,0
1.1292486072901805e-14,0
1.9923373455157866e-19,0
1.4875561021893262e-16,0
1.0063933694119838e-17,0
6.611059578470933e-17,0
1.8735292726631475e-15,0
1.4710469452307588e-19,0
1.60593108547895e-18,0
1.2521559515391535e-17,0
9.926201842364466e-15,0
8.574416122278329e-19,0
8.25949701561742e-20,0
2.200963809911443e-21,0
3.145207781417177e-17,0
1.129864507063037e-15,0
4.638382887083784e-18,0
1.3355468454743911e-18,0
6.0174503875362185e-15,0
6.885084634057897e-18,0
1.789667239590597e-16,0
2.453637011117283e-14,0
4.677010448426628e-16,0
1.2817745286284277e-16,0
1.0493523394441242e-19,0
3.7209317843138757e-19,0
1.581346724671957e-19,0
2.7628399449360275e-20,0
9.376893684769155e-20,0
1.6716457379035196e-10,0
4.607168873441298e-17,0
1.7423130201176968e-17,0
6.283933354243781e-20,0
4.992181908964668e-13,0
1.6082545592562394e-13,0
2.638546305666431e-19,0
2.7054982120506927e-17,0
2.5153414733096077e-16,0
6.850601853069914e-21,0
5.492534248119939e-19,0
4.423489950958325e-19,0
8.326603848958146e-18,0
1.298326219476847e-18,0
1.034037412169454e-18,0
2.2321149611164107e-20,0
9.414758291488176e-18,0
1.3127461567418658e-06,0
5.382385198755781e-12,0
2.1185358898112168e-16,0
1.1992578125425653e-18,0
0.00419938895350735,0
9.313002967364737e-17,0
7.907948989432665e-17,0
2.2431184428956823e-09,0
4.992526933317979e-20,0
3.443886987825832e-16,0
6.63729141020727e-21,0
3.538377189953407e-14,0
5.546763064083522e-17,0
1.6992921331082287e-14,0
1.469804553253987e-16,0
2.1653778884823573e-20,0
1.410031378777794e-18,0
1.379045195841924e-16,0
1.4311125127631489e-19,0
1.1908323950289596e-16,0
2.2399527790053478e-21,0
2.2843155754009244e-20,0
7.125335285567994e-18,0
1.564809722454802e-19,0
1.1589068743638635e-15,0
1.271171640425162e-18,0
1.946115472051853e-13,0
1.2481672879007e-18,0
1.6667587189202292e-14,0
3.873140817125627e-21,0
6.750282906761925e-19,0
1.1333951862802795e-16,0
2.1945287191199108e-14,0
2.0573580986513752e-17,0
3.161445561136487e-21,0
3.8763185367540695e-16,0
3.979049608740565e-13,0
1.5744785385489676e-18,0
2.7215306998334054e-18,0
4.6435400222697565e-21,0
6.811509175334731e-23,0
2.1423129617271413e-15,0
3.082573248053013e-18,0
7.0458685626038805e-15,0
1.0714437949387924e-17,0
4.30892762526801e-17,0
3.7234952918458532e-19,0
9.760528592436443e-20,0
7.003667115717207e-17,0
1.01829539093485e-19,0
7.29721306158187e-14,0
4.573314357248021e-16,0
4.842665998388018e-16,0
1.065014976784352e-14,0
1.5225392048434775e-10,0
1.6114012028947783e-17,0
4.340052134255199e-11,0
1.975054861221326e-20,0
1.8310950361028244e-18,0
1.2584665904893e-22,0
1.0460350310995242e-17,0
7.860643949688817e-19,0
8.063534088673633e-18,0
1.4655887279782206e-18,0
2.8359318713061885e-16,0
7.5118123855879e-18,0
3.110667690299381e-18,0
6.7195976578023615e-21,0
3.3826471220642705e-23,0
1.1596357800789465e-16,0
1.1065449435914795e-18,0
6.070956935709415e-18,0
6.969200685113119e-16,0
6.036534006038797e-20,0
3.4012900558426684e-15,0
6.40896581860421e-19,0
7.13821291264488e-22,0
1.1842274434699318e-17,0
1.4272224108122272e-17,0
3.2898654601657003e-22,0
1.8241276529747302e-17,0
2.464122184455944e-16,0
8.592048793782329e-20,0
4.517420549836503e-19,0
2.2015356595128184e-11,0
2.0527405947440893e-19,0
6.4127819580885926e-18,0
8.550864660668104e-19,0
5.756733221640595e-19,0
2.0024038652019335e-18,0
6.549024572471364e-20,0
6.055382537997537e-18,0
3.709349334396375e-17,0
1.0640835350753564e-17,0
3.446553031826479e-16,0
1.0083152816345307e-15,0
3.8550391700431954e-19,0
3.474866369993043e-18,0
1.2230245538195107e-15,0
2.204296555068067e-19,0
2.414763470009476e-20,0
3.305119452219089e-18,0
3.669678112763564e-16,0
8.829308050199509e-25,0
4.444000545612391e-15,0
9.197594208196017e-23,0
6.833318527797322e-15,0
1.1797143616166868e-17,0
3.3272401871737054e-20,0
3.1845287753807516e-18,0
1.5292732226686607e-19,0
5.372161526168445e-18,0
3.7991260868838764e-18,0
7.114611221625581e-17,0
1.9556497211651596e-16,0
5.310278117618202e-19,0
1.4190545508968917e-15,0
4.901957591372381e-19,0
1.6795444919238768e-09,0
2.662515372693355e-19,0
1.8702013609076102e-17,0
4.3776860594933274e-14,0
2.1275686111461965e-17,0
5.695251637176816e-14,0
3.3068853922917676e-20,0
2.1407626934962255e-19,0
1.893234796518199e-19,0
2.290694316048449e-20,0
1.8652545158429683e-20,0
4.632689066686803e-19,0
9.450771703347167e-22,0
2.917183916555725e-16,0
4.912909332721842e-18,0
4.223345041399743e-14,0
1.944846213417693e-20,0
3.195807885207001e-15,0
9.319861298098756e-20,0
1.896362311453284e-12,0
6.342457041539495e-17,0
5.447738348919594e-21,0
2.0437753469777825e-19,0
1.2948978655413567e-19,0
2.3820371649771904e-19,0
6.479351886120322e-19,0
1.7855827485227635e-14,0
3.7412966358368065e-16,0
4.097877994171826e-22,0
8.361046801459281e-19,0
2.208425816997204e-19,0
1.6681295424573782e-18,0
1.2867215093773064e-17,0
4.535837574354024e-15,0
1.0501978515578195e-20,0
1.0744999063834768e-18,0
2.927618054312942e-15,0
2.978183183930135e-16,0
5.422963213861735e-19,0
9.844209731246345e-17,0
2.940769331975595e-21,0
5.003299096557086e-19,0
3.3872698796312494e-19,0
7.464573684945271e-19,0
7.961381025815751e-17,0
2.7044604033173713e-19,0
1.871705672735473e-18,0
3.9183681869954355e-18,0
2.472914339181388e-14,0
1.1669193944597927e-15,0
1.5828339511519506e-18,0
8.173185380151642e-11,0
3.0638742220704785e-20,0
2.5604420137278087e-16,0
1.6350360354695946e-19,0
2.2822613205544194e-17,0
2.1657177725251376e-16,0
1.3354797212206717e-18,0
1.5911833479638458e-15,0
7.651109272625359e-19,0
7.532352381826188e-18,0
2.2538027044134714e-10,0
1.5371314664528045e-17,0
1.6539750307323416e-17,0
1.11391607546315e-16,0
1.1748581018576254e-20,0
8.3694399548876395e-22,0
3.995088547302113e-17,0
8.959643834205693e-19,0
2.63575716004092e-19,0
9.544315414380326e-18,0
7.991396990609616e-17,0
1.0091930642591038e-15,0
8.598927601593585e-22,0
4.265746680793973e-14,0
3.07569888840533e-16,0
4.822430346864785e-16,0
2.293586717756326e-18,0
2.1833152901800263e-16,0
2.402868134733763e-17,0
3.95916446853929e-16,0
9.689721016562296e-15,0
6.334888394947379e-11,0
2.8869311812179055e-18,0
1.805200960394859e-18,0
8.238294518890745e-20,0
1.0841184879254606e-21,0
3.342614603032916e-11,0
2.5070298356493708e-12,0
3.746254750895219e-16,0
1.0003600743464089e-17,0
2.0783879204492237e-19,0
5.353337151082423e-20,0
4.086346322964818e-18,0
5.7990402970474315e-18,0
5.55449354454835e-19,0
4.491811035271052e-19,0
1.0216243493790664e-16,0
1.1214438372357724e-16,0
6.00178766240437e-18,0
1.89763140328354e-16,0
1.3280929631895712e-17,0
2.201321969836822e-11,0
2.4802729055476795e-17,0
3.223595700530594e-12,0
5.991456602064576e-15,0
3.6084129035639175e-19,0
1.6341701631905294e-19,0
2.7311978538163667e-17,0
3.781299905178842e-16,0
7.713352436133503e-19,0
2.1763935039689538e-17,0
2.2491172450497367e-18,0
2.2986600794384575e-19,0
9.078495297245279e-20,0
1.6972161750025286e-15,0
1.5266176135930035e-19,0
1.1747740974749178e-18,0
2.1694578937740612e-17,0
3.9694707201278e-14,0
5.72381089377129e-14,0
2.6472562151389637e-16,0
1.061127129893364e-17,0
7.98194083338349e-19,0
1.904358941786723e-17,0
4.3173702423035696e-18,0
3.989046370807951e-21,0
5.161277071121821e-17,0
7.427919430723267e-22,0
4.706873199480785e-16,0
