image_paths,cluster,dist
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__27800_44400.tif,90,211
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__25400_30800.tif,98,228
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__23200_18800.tif,32,159
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__6600_15800.tif,96,161
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__400_17400.tif,11,68
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__23200_47600.tif,49,215
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__14400_59800.tif,15,80
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__31000_63400.tif,15,89
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__19400_55000.tif,6,60
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__16000_46800.tif,87,143
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__23800_4600.tif,27,89
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__32400_51200.tif,78,193
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__4200_55600.tif,1,45
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__21600_58600.tif,5,52
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__20600_400.tif,42,148
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__16000_19600.tif,64,138
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__31800_57600.tif,88,190
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__18400_27800.tif,40,131
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__17000_34000.tif,49,181
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__2400_22800.tif,16,62
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__29400_11600.tif,66,216
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__4600_3400.tif,50,152
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__10600_31600.tif,19,45
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__10000_8200.tif,22,116
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__35200_54400.tif,63,209
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__3400_50000.tif,3,75
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__1000_2000.tif,23,65
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__40800_11600.tif,30,74
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__15600_9600.tif,33,98
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__40000_25400.tif,24,90
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__35400_8200.tif,52,160
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__30800_3800.tif,30,94
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__23400_2400.tif,27,91
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__9000_400.tif,18,152
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__42000_40600.tif,69,195
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__32800_1400.tif,17,80
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__9400_1600.tif,18,53
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__17000_7600.tif,66,247
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__40200_27800.tif,22,73
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__41200_3400.tif,47,171
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__41200_55000.tif,59,168
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__37200_6200.tif,17,86
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__20000_60400.tif,5,53
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__7800_19800.tif,80,179
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__6200_4800.tif,96,182
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__19200_40400.tif,47,163
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__4400_40200.tif,2,51
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__32200_44600.tif,93,133
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__7800_46600.tif,26,92
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__0_13600.tif,77,151
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__17600_21400.tif,40,140
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__34400_33800.tif,76,175
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__36800_47400.tif,63,222
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__28200_29400.tif,96,163
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__10000_24200.tif,82,177
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__27600_65200.tif,19,105
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__12200_3200.tif,40,152
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__6400_8400.tif,40,116
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__3200_45400.tif,0,70
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__26600_48400.tif,37,152
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__35400_41000.tif,79,172
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__24200_57400.tif,5,81
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__10800_10000.tif,64,161
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__38400_12600.tif,12,62
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__32000_2600.tif,30,118
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__13400_16400.tif,80,146
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__11800_62800.tif,6,75
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__9400_13400.tif,80,166
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__14200_13200.tif,79,177
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__20800_54600.tif,2,65
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__23400_52200.tif,93,146
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__34200_14800.tif,30,106
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__1800_49600.tif,5,61
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__29400_23200.tif,59,179
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__27000_42200.tif,86,181
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__1800_16800.tif,40,160
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__3400_62400.tif,4,68
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__20600_47400.tif,48,149
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__32400_63600.tif,15,70
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__31800_65200.tif,19,97
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__30800_48400.tif,72,144
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__9200_34400.tif,6,73
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__15400_19400.tif,56,104
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__400_25000.tif,0,88
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__30000_23800.tif,12,68
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__8200_19200.tif,64,144
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__14400_34200.tif,61,182
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__17800_32600.tif,61,216
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__17800_4400.tif,53,178
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__18600_2800.tif,27,81
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__31000_51000.tif,72,146
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__22200_58400.tif,5,35
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__7600_55400.tif,3,64
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__400_2000.tif,23,74
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__36600_54600.tif,54,210
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__38200_35600.tif,76,140
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__24000_8000.tif,23,96
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__13200_31400.tif,74,208
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__39200_18000.tif,17,62
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__28600_53600.tif,97,220
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__3600_60800.tif,1,103
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__2600_12000.tif,56,179
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__34000_16400.tif,24,117
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__13800_58400.tif,14,73
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__26200_32600.tif,94,213
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__5000_17600.tif,64,169
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__33600_13200.tif,30,89
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__21400_37000.tif,88,181
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__18600_17000.tif,42,123
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__5000_48800.tif,7,45
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__22800_31400.tif,86,201
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__30400_200.tif,30,131
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__20400_45800.tif,43,168
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__15600_44600.tif,78,202
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__15800_6800.tif,27,77
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__8000_44000.tif,60,278
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__5800_23400.tif,0,86
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__7400_57800.tif,3,69
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__23000_28000.tif,77,202
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__9000_36800.tif,49,180
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__6400_25000.tif,10,115
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__30200_21400.tif,54,162
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__26600_6000.tif,27,92
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__1200_20600.tif,0,121
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__37400_24200.tif,17,97
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__13000_33800.tif,87,164
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__12000_41000.tif,28,119
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__1800_1200.tif,23,83
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__39000_45200.tif,51,215
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__34800_22600.tif,24,84
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__33000_34200.tif,51,152
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__5600_30600.tif,6,114
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__17400_23800.tif,13,135
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__15800_57400.tif,6,57
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__18000_30000.tif,54,196
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__32000_19400.tif,72,172
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__21200_10000.tif,27,89
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__20200_62800.tif,5,53
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__4200_6400.tif,64,160
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__16400_51000.tif,19,64
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__19000_42800.tif,55,126
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__25800_13200.tif,27,107
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__11200_54600.tif,7,80
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__3000_47800.tif,6,72
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__29000_59000.tif,7,66
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__34600_31400.tif,69,146
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__2000_35000.tif,16,105
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__27400_38000.tif,70,224
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__3000_18600.tif,9,120
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__26400_15600.tif,42,103
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__13600_14800.tif,68,142
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__28800_40400.tif,92,189
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__25000_27000.tif,64,163
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__24000_55800.tif,0,62
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__1400_58800.tif,1,80
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__39600_62200.tif,19,70
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__15000_63600.tif,1,127
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__8600_63000.tif,10,34
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__19800_29400.tif,70,219
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__9600_11800.tif,83,234
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__22600_22600.tif,59,185
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__41400_40400.tif,47,202
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__1400_7000.tif,23,89
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__23000_7400.tif,45,173
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__21000_5800.tif,18,84
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__21600_9400.tif,27,111
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__9000_4600.tif,68,168
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__40000_17000.tif,17,70
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__40800_23200.tif,22,93
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__37600_3200.tif,30,85
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__41600_42800.tif,76,147
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__40600_30000.tif,76,157
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__41600_6400.tif,22,108
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__800_4200.tif,50,149
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__17400_2600.tif,29,86
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__3200_9000.tif,28,105
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__40600_39200.tif,93,176
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__41600_14400.tif,12,79
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__34800_0.tif,25,123
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__42200_26200.tif,24,81
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__17200_7800.tif,42,133
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__41000_33400.tif,51,197
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__9600_1800.tif,29,82
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__6800_7400.tif,18,113
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__10200_0.tif,20,0
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__41800_58800.tif,54,221
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__40200_43000.tif,54,150
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__10800_2200.tif,18,58
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__41200_31800.tif,51,225
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__4800_5800.tif,66,188
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__35000_4000.tif,17,81
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__40400_64000.tif,2,80
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__41400_49600.tif,85,192
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__41400_16800.tif,12,49
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__15400_9800.tif,52,244
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__29200_3000.tif,53,177
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__15200_5400.tif,29,101
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__27400_31200.tif,82,177
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__34600_38600.tif,73,220
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__3000_11400.tif,40,101
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__35600_15000.tif,12,59
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__29000_50200.tif,62,188
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__24800_37600.tif,82,183
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__16400_58200.tif,2,73
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__10400_4000.tif,29,183
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__20200_34400.tif,75,161
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__5600_39400.tif,2,71
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__19000_14400.tif,18,116
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__21200_19200.tif,54,239
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__4600_14200.tif,50,135
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__800_62200.tif,3,116
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__18000_39200.tif,78,197
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__32000_10600.tif,52,220
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__30600_5400.tif,38,139
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__7200_26400.tif,11,93
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__31400_22000.tif,69,194
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__30400_50800.tif,47,188
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__32800_24400.tif,12,44
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__9600_47400.tif,21,109
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__14000_47200.tif,88,212
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__19800_20600.tif,28,143
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__38600_46600.tif,72,139
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__3800_25600.tif,2,57
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__13600_42400.tif,55,163
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__28800_16800.tif,56,141
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__29800_64000.tif,15,95
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__38600_19800.tif,38,142
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__30000_9800.tif,24,110
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__28800_49600.tif,61,169
